k,knn,svm,ridge,lasso,linear,rf,xgb
10000,0.8982646515494713,0.917127394872985,0.6827677369701988,-0.012761969674417766,0.6846167945887092,0.8719937262315847,0.8863481284644577
10000,0.8983272288745913,0.9172940594546062,0.6823298644630944,-0.012993053489999367,0.6841423425879819,0.8723702363672905,0.8866679797035898
